Datetime#2019-01-24 15:12:07.610#$GPFPD,2037,371783.000,66.191,0.134,0.260,20.5167133,113.8632155,38.82,-0.006,-0.030,-0.098,5.381,16,16,04*5B
Datetime#2019-01-24 15:12:09.110#$GPFPD,2037,371785.000,66.189,0.160,0.258,20.5167133,113.8632156,38.80,0.060,0.023,0.080,5.381,16,16,04*79
Datetime#2019-01-24 15:12:26.265#$GPFPD,2037,371786.000,66.200,0.074,0.278,20.5167136,113.8632165,38.92,0.074,0.039,0.135,5.379,16,16,04*7E
Datetime#2019-01-24 15:32:52.110#$GPFPD,2037,373028.000,64.004,0.055,0.216,20.5166506,113.8632473,41.13,0.050,0.031,0.087,5.373,16,15,04*7C
Datetime#2019-01-24 15:32:53.110#$GPFPD,2037,373029.000,64.000,-0.014,0.228,20.5166508,113.8632478,41.23,0.052,0.015,0.063,5.372,16,15,04*55
Datetime#2019-01-24 15:32:54.110#$GPFPD,2037,373030.000,63.993,-0.063,0.242,20.5166508,113.8632482,41.28,0.033,-0.009,0.010,5.372,16,15,04*78
Datetime#2019-01-24 15:32:55.610#$GPFPD,2037,373031.000,63.980,-0.070,0.264,20.5166508,113.8632484,41.28,-0.003,-0.022,-0.039,5.372,16,15,04*7A
Datetime#2019-01-24 15:32:56.610#$GPFPD,2037,373032.000,63.971,-0.033,0.286,20.5166506,113.8632480,41.24,-0.043,-0.016,-0.060,5.374,16,15,04*73
Datetime#2019-01-24 15:32:58.110#$GPFPD,2037,373034.000,63.991,0.076,0.296,20.5166508,113.8632469,41.16,-0.031,0.039,0.005,5.374,16,15,04*55
Datetime#2019-01-24 15:32:59.110#$GPFPD,2037,373035.000,64.012,0.083,0.277,20.5166513,113.8632467,41.20,0.016,0.063,0.056,5.374,16,15,04*74
Datetime#2019-01-24 15:33:00.110#$GPFPD,2037,373036.000,64.030,0.046,0.247,20.5166519,113.8632471,41.29,0.054,0.061,0.074,5.372,16,15,04*7B
Datetime#2019-01-24 15:33:01.110#$GPFPD,2037,373037.000,64.037,-0.008,0.216,20.5166526,113.8632476,41.35,0.058,0.044,0.040,5.372,16,15,04*54
Datetime#2019-01-24 15:33:02.110#$GPFPD,2037,373038.000,64.035,-0.043,0.200,20.5166530,113.8632481,41.37,0.039,0.018,-0.016,5.373,16,15,04*7D
Datetime#2019-01-24 15:33:03.610#$GPFPD,2037,373039.000,64.022,-0.037,0.198,20.5166530,113.8632484,41.38,0.010,-0.014,-0.059,5.374,16,15,04*57
Datetime#2019-01-24 15:33:04.610#$GPFPD,2037,373040.000,64.002,0.007,0.197,20.5166528,113.8632482,41.32,-0.025,-0.023,-0.071,5.373,16,15,04*5D
Datetime#2019-01-24 15:33:05.610#$GPFPD,2037,373041.000,63.987,0.067,0.199,20.5166526,113.8632477,41.27,-0.049,-0.004,-0.044,5.374,16,15,04*59
Datetime#2019-01-24 15:33:07.110#$GPFPD,2037,373043.000,64.004,0.109,0.233,20.5166526,113.8632465,41.34,-0.019,0.046,0.077,5.373,16,15,04*51
Datetime#2019-01-24 15:33:08.110#$GPFPD,2037,373044.000,64.035,0.058,0.265,20.5166529,113.8632465,41.46,0.022,0.056,0.106,5.371,16,15,04*79
Datetime#2019-01-24 15:33:09.110#$GPFPD,2037,373045.000,64.075,-0.023,0.299,20.5166535,113.8632468,41.59,0.050,0.057,0.082,5.373,16,15,04*5B
Datetime#2019-01-24 15:33:10.110#$GPFPD,2037,373046.000,64.114,-0.093,0.329,20.5166540,113.8632475,41.67,0.054,0.042,0.015,5.373,16,15,04*52
Datetime#2019-01-24 15:33:11.111#$GPFPD,2037,373047.000,64.136,-0.117,0.341,20.5166541,113.8632480,41.67,0.028,0.006,-0.063,5.373,16,15,04*7C
Datetime#2019-01-24 15:33:12.610#$GPFPD,2037,373048.000,64.132,-0.076,0.328,20.5166539,113.8632481,41.58,-0.015,-0.029,-0.113,5.372,16,15,04*78
Datetime#2019-01-24 15:33:13.610#$GPFPD,2037,373049.000,64.112,0.013,0.287,20.5166537,113.8632476,41.46,-0.053,-0.037,-0.112,5.372,16,15,04*54
Datetime#2019-01-24 15:33:14.610#$GPFPD,2037,373050.000,64.087,0.112,0.230,20.5166535,113.8632469,41.39,-0.068,-0.014,-0.055,5.373,16,15,04*53
Datetime#2019-01-24 15:33:16.110#$GPFPD,2037,373052.000,64.082,0.171,0.135,20.5166542,113.8632457,41.48,-0.024,0.062,0.103,5.371,16,15,04*55
Datetime#2019-01-24 15:33:17.110#$GPFPD,2037,373053.000,64.109,0.095,0.138,20.5166548,113.8632457,41.63,0.022,0.074,0.133,5.372,16,15,04*7F
Datetime#2019-01-24 15:33:18.110#$GPFPD,2037,373054.000,64.149,-0.019,0.180,20.5166556,113.8632464,41.79,0.049,0.065,0.107,5.371,16,15,04*5B
Datetime#2019-01-24 15:33:19.110#$GPFPD,2037,373055.000,64.193,-0.118,0.244,20.5166559,113.8632469,41.90,0.037,0.036,0.034,5.374,16,15,04*58
Datetime#2019-01-24 15:33:20.110#$GPFPD,2037,373056.000,64.228,-0.158,0.309,20.5166562,113.8632473,41.93,0.006,0.002,-0.048,5.372,16,15,04*71
Datetime#2019-01-24 15:33:21.610#$GPFPD,2037,373057.000,64.240,-0.123,0.351,20.5166559,113.8632474,41.85,-0.024,-0.034,-0.111,5.374,16,15,04*79
Datetime#2019-01-24 15:33:22.610#$GPFPD,2037,373058.000,64.225,-0.024,0.351,20.5166555,113.8632470,41.74,-0.044,-0.058,-0.134,5.374,16,15,04*7E
Datetime#2019-01-24 15:33:23.610#$GPFPD,2037,373059.000,64.190,0.099,0.319,20.5166548,113.8632464,41.63,-0.053,-0.057,-0.106,5.372,16,15,04*54
Datetime#2019-01-24 15:33:24.610#$GPFPD,2037,373060.000,64.159,0.197,0.276,20.5166544,113.8632457,41.57,-0.047,-0.018,-0.029,5.374,16,15,04*53
Datetime#2019-01-24 15:33:26.110#$GPFPD,2037,373062.000,64.166,0.151,0.231,20.5166549,113.8632454,41.78,0.015,0.075,0.161,5.374,16,15,04*7B
Datetime#2019-01-24 15:33:27.110#$GPFPD,2037,373063.000,64.194,0.012,0.226,20.5166558,113.8632459,41.99,0.038,0.090,0.179,5.374,16,15,04*78
Datetime#2019-01-24 15:33:28.110#$GPFPD,2037,373064.000,64.227,-0.127,0.229,20.5166567,113.8632465,42.15,0.026,0.059,0.107,5.374,16,15,04*56
Datetime#2019-01-24 15:33:29.610#$GPFPD,2037,373065.000,64.252,-0.195,0.237,20.5166569,113.8632467,42.23,-0.015,-0.008,-0.015,5.372,16,15,04*77
Datetime#2019-01-24 15:33:30.610#$GPFPD,2037,373066.000,64.257,-0.158,0.248,20.5166565,113.8632464,42.18,-0.052,-0.073,-0.132,5.373,16,15,04*75
Datetime#2019-01-24 15:33:31.610#$GPFPD,2037,373067.000,64.240,-0.038,0.260,20.5166557,113.8632457,42.03,-0.060,-0.097,-0.181,5.376,16,15,04*72
Datetime#2019-01-24 15:33:32.610#$GPFPD,2037,373068.000,64.214,0.101,0.269,20.5166547,113.8632451,41.87,-0.041,-0.071,-0.135,5.373,16,15,04*5A
Datetime#2019-01-24 15:33:33.610#$GPFPD,2037,373069.000,64.199,0.191,0.281,20.5166544,113.8632450,41.79,-0.016,-0.012,-0.021,5.377,16,15,04*56
Datetime#2019-01-24 15:33:35.110#$GPFPD,2037,373071.000,64.218,0.111,0.283,20.5166550,113.8632451,42.00,0.021,0.068,0.184,5.372,16,15,04*79
Datetime#2019-01-24 15:33:36.110#$GPFPD,2037,373072.000,64.226,-0.012,0.259,20.5166557,113.8632457,42.20,0.036,0.044,0.176,5.375,16,15,04*5E
Datetime#2019-01-24 15:33:37.110#$GPFPD,2037,373073.000,64.221,-0.113,0.232,20.5166561,113.8632462,42.34,0.022,-0.006,0.082,5.374,16,15,04*76
Datetime#2019-01-24 15:33:38.610#$GPFPD,2037,373074.000,64.212,-0.143,0.220,20.5166559,113.8632463,42.35,-0.015,-0.046,-0.049,5.374,16,15,04*7B
Datetime#2019-01-24 15:33:39.610#$GPFPD,2037,373075.000,64.199,-0.089,0.234,20.5166554,113.8632460,42.26,-0.047,-0.067,-0.147,5.375,16,15,04*7E
Datetime#2019-01-24 15:33:40.610#$GPFPD,2037,373076.000,64.185,0.016,0.265,20.5166548,113.8632454,42.09,-0.054,-0.063,-0.171,5.376,16,15,04*58
Datetime#2019-01-24 15:33:41.610#$GPFPD,2037,373077.000,64.178,0.118,0.294,20.5166543,113.8632447,41.94,-0.041,-0.037,-0.112,5.374,16,15,04*56
Datetime#2019-01-24 15:33:43.110#$GPFPD,2037,373079.000,64.178,0.147,0.296,20.5166540,113.8632444,41.95,0.014,0.007,0.107,5.375,16,15,04*7A
Datetime#2019-01-24 15:33:44.110#$GPFPD,2037,373080.000,64.169,0.069,0.266,20.5166544,113.8632448,42.09,0.035,0.019,0.162,5.376,16,15,04*7C
Datetime#2019-01-24 15:33:45.110#$GPFPD,2037,373081.000,64.152,-0.028,0.227,20.5166547,113.8632454,42.29,0.034,0.014,0.146,5.375,16,15,04*5D
Datetime#2019-01-24 15:33:46.110#$GPFPD,2037,373082.000,64.139,-0.099,0.203,20.5166548,113.8632457,42.41,0.008,0.005,0.066,5.372,16,15,04*56
Datetime#2019-01-24 15:33:47.610#$GPFPD,2037,373083.000,64.141,-0.113,0.205,20.5166548,113.8632458,42.44,-0.022,-0.007,-0.035,5.375,16,15,04*71
Datetime#2019-01-24 15:33:48.610#$GPFPD,2037,373084.000,64.148,-0.071,0.230,20.5166547,113.8632454,42.41,-0.042,-0.021,-0.107,5.374,16,15,04*79
Datetime#2019-01-24 15:33:49.610#$GPFPD,2037,373085.000,64.152,0.005,0.260,20.5166544,113.8632447,42.28,-0.046,-0.028,-0.133,5.372,16,15,04*5A
Datetime#2019-01-24 15:33:50.610#$GPFPD,2037,373086.000,64.154,0.079,0.279,20.5166541,113.8632442,42.16,-0.032,-0.025,-0.102,5.375,16,15,04*5A
Datetime#2019-01-24 15:33:51.610#$GPFPD,2037,373087.000,64.152,0.124,0.287,20.5166539,113.8632440,42.12,-0.005,-0.023,-0.033,5.377,16,15,04*5F
Datetime#2019-01-24 15:33:53.110#$GPFPD,2037,373089.000,64.111,0.084,0.273,20.5166535,113.8632446,42.20,0.051,-0.021,0.102,5.375,16,15,04*5F
Datetime#2019-01-24 15:33:54.110#$GPFPD,2037,373090.000,64.083,0.020,0.259,20.5166534,113.8632452,42.32,0.047,-0.004,0.117,5.377,16,15,04*5A
Datetime#2019-01-24 15:33:55.110#$GPFPD,2037,373091.000,64.073,-0.040,0.247,20.5166534,113.8632455,42.43,0.020,0.013,0.086,5.375,16,15,04*50
Datetime#2019-01-24 15:33:56.110#$GPFPD,2037,373092.000,64.084,-0.072,0.240,20.5166538,113.8632456,42.50,-0.015,0.020,0.026,5.375,16,15,04*71
Datetime#2019-01-24 15:33:57.610#$GPFPD,2037,373093.000,64.104,-0.064,0.242,20.5166540,113.8632453,42.49,-0.049,0.011,-0.040,5.375,16,15,04*58
Datetime#2019-01-24 15:33:58.610#$GPFPD,2037,373094.000,64.119,-0.017,0.246,20.5166541,113.8632447,42.40,-0.064,-0.003,-0.085,5.375,16,15,04*76
Datetime#2019-01-24 15:33:59.610#$GPFPD,2037,373095.000,64.123,0.046,0.244,20.5166538,113.8632439,42.31,-0.046,-0.007,-0.083,5.376,16,15,04*55
Datetime#2019-01-24 15:34:01.110#$GPFPD,2037,373097.000,64.101,0.081,0.224,20.5166538,113.8632442,42.24,0.069,0.015,0.028,5.377,16,15,04*71
Datetime#2019-01-24 15:34:02.110#$GPFPD,2037,373098.000,64.086,0.037,0.221,20.5166538,113.8632450,42.29,0.079,0.007,0.058,5.376,16,15,04*72
Datetime#2019-01-24 15:34:03.110#$GPFPD,2037,373099.000,64.078,-0.006,0.239,20.5166537,113.8632456,42.33,0.045,-0.023,0.036,5.375,16,15,04*79
Datetime#2019-01-24 15:34:04.610#$GPFPD,2037,373100.000,64.071,-0.017,0.268,20.5166534,113.8632459,42.32,-0.004,-0.056,-0.009,5.376,16,15,04*70
Datetime#2019-01-24 15:34:05.610#$GPFPD,2037,373101.000,64.056,0.008,0.290,20.5166528,113.8632457,42.27,-0.038,-0.066,-0.035,5.375,16,15,04*57
Datetime#2019-01-24 15:34:06.610#$GPFPD,2037,373102.000,64.045,0.044,0.298,20.5166523,113.8632453,42.25,-0.042,-0.023,-0.022,5.376,16,15,04*52
Datetime#2019-01-24 15:34:08.110#$GPFPD,2037,373104.000,64.092,0.041,0.279,20.5166531,113.8632449,42.24,0.007,0.103,0.043,5.377,16,15,04*74
Datetime#2019-01-24 15:34:09.110#$GPFPD,2037,373105.000,64.127,-0.003,0.263,20.5166541,113.8632451,42.30,0.032,0.090,0.045,5.377,16,15,04*5A
Datetime#2019-01-24 15:34:10.110#$GPFPD,2037,373106.000,64.142,-0.044,0.244,20.5166548,113.8632454,42.32,0.043,0.028,0.009,5.376,16,15,04*5E
Datetime#2019-01-24 15:34:11.610#$GPFPD,2037,373107.000,64.130,-0.053,0.225,20.5166548,113.8632458,42.32,0.035,-0.043,-0.042,5.375,16,15,04*57
Datetime#2019-01-24 15:34:12.610#$GPFPD,2037,373108.000,64.097,-0.019,0.209,20.5166542,113.8632460,42.26,0.013,-0.078,-0.082,5.374,16,15,04*51
Datetime#2019-01-24 15:34:13.610#$GPFPD,2037,373109.000,64.064,0.038,0.206,20.5166536,113.8632458,42.17,-0.004,-0.062,-0.085,5.377,16,15,04*53
Datetime#2019-01-24 15:34:14.610#$GPFPD,2037,373110.000,64.050,0.089,0.223,20.5166533,113.8632456,42.10,-0.009,-0.017,-0.049,5.377,16,15,04*52
Datetime#2019-01-24 15:34:16.110#$GPFPD,2037,373112.000,64.085,0.086,0.294,20.5166535,113.8632456,42.06,0.006,0.058,0.052,5.378,16,15,04*76
Datetime#2019-01-24 15:34:17.110#$GPFPD,2037,373113.000,64.120,0.036,0.309,20.5166540,113.8632456,42.12,0.007,0.070,0.072,5.377,16,15,04*76
Datetime#2019-01-24 15:34:18.110#$GPFPD,2037,373114.000,64.155,-0.021,0.293,20.5166547,113.8632457,42.19,0.006,0.062,0.059,5.377,16,15,04*5C
Datetime#2019-01-24 15:34:19.110#$GPFPD,2037,373115.000,64.173,-0.058,0.258,20.5166553,113.8632458,42.26,0.006,0.040,0.026,5.377,16,15,04*5E
Datetime#2019-01-24 15:34:20.110#$GPFPD,2037,373116.000,64.172,-0.061,0.230,20.5166555,113.8632459,42.23,0.008,0.013,-0.021,5.379,16,15,04*76
Datetime#2019-01-24 15:34:21.610#$GPFPD,2037,373117.000,64.162,-0.029,0.219,20.5166555,113.8632460,42.18,0.008,-0.005,-0.061,5.378,16,15,04*5C
Datetime#2019-01-24 15:34:23.110#$GPFPD,2037,373119.000,64.145,0.062,0.228,20.5166553,113.8632462,42.00,0.015,-0.010,-0.074,5.378,16,15,04*76
Datetime#2019-01-24 15:34:24.110#$GPFPD,2037,373120.000,64.145,0.082,0.238,20.5166550,113.8632464,41.92,0.013,-0.011,-0.042,5.379,16,15,04*7D
Datetime#2019-01-24 15:34:25.110#$GPFPD,2037,373121.000,64.153,0.079,0.267,20.5166548,113.8632465,41.87,-0.002,0.001,-0.002,5.380,16,15,04*7A
Datetime#2019-01-24 15:34:26.110#$GPFPD,2037,373122.000,64.173,0.059,0.313,20.5166548,113.8632465,41.86,-0.014,0.029,0.033,5.380,16,15,04*58
Datetime#2019-01-24 15:34:27.110#$GPFPD,2037,373123.000,64.206,0.031,0.352,20.5166552,113.8632464,41.88,-0.007,0.065,0.052,5.379,16,15,04*5C
Datetime#2019-01-24 15:34:28.110#$GPFPD,2037,373124.000,64.239,-0.002,0.350,20.5166559,113.8632464,41.92,0.015,0.086,0.050,5.381,16,15,04*5E
Datetime#2019-01-24 15:34:29.110#$GPFPD,2037,373125.000,64.255,-0.029,0.297,20.5166567,113.8632467,41.95,0.028,0.067,0.021,0.000,0,7,03*54
Datetime#2019-01-24 15:34:30.110#$GPFPD,2037,373126.000,64.247,-0.034,0.221,20.5166577,113.8632479,42.07,0.024,0.012,-0.025,0.000,0,5,03*76
Datetime#2019-01-24 15:34:31.110#$GPFPD,2037,373127.000,64.224,-0.015,0.165,20.5166582,113.8632492,42.15,0.012,-0.036,-0.063,0.000,0,14,03*62
Datetime#2019-01-24 15:34:32.110#$GPFPD,2037,373128.000,64.204,0.015,0.155,20.5166570,113.8632497,41.96,0.001,-0.041,-0.070,0.000,0,14,03*41
Datetime#2019-01-24 15:34:33.110#$GPFPD,2037,373129.000,64.207,0.042,0.196,20.5166566,113.8632496,41.77,-0.016,0.002,-0.050,0.000,0,15,03*45
Datetime#2019-01-24 15:34:34.110#$GPFPD,2037,373130.000,64.238,0.058,0.268,20.5166568,113.8632493,41.62,-0.028,0.054,-0.017,0.000,0,15,03*4A
Datetime#2019-01-24 15:34:35.110#$GPFPD,2037,373131.000,64.282,0.062,0.335,20.5166572,113.8632485,41.53,-0.025,0.085,0.013,0.000,0,15,03*6C
Datetime#2019-01-24 15:34:36.110#$GPFPD,2037,373132.000,64.318,0.050,0.358,20.5166580,113.8632482,41.42,0.000,0.083,0.024,5.380,15,15,04*78
Datetime#2019-01-24 15:34:37.110#$GPFPD,2037,373133.000,64.324,0.029,0.329,20.5166587,113.8632481,41.39,0.029,0.030,0.016,5.380,15,15,04*74
Datetime#2019-01-24 15:34:38.110#$GPFPD,2037,373134.000,64.299,0.010,0.274,20.5166588,113.8632482,41.36,0.045,-0.038,-0.008,5.376,16,15,04*73
Datetime#2019-01-24 15:34:39.110#$GPFPD,2037,373135.000,64.263,0.001,0.235,20.5166585,113.8632483,41.31,0.028,-0.066,-0.031,5.378,16,15,04*7D
Datetime#2019-01-24 15:34:40.610#$GPFPD,2037,373136.000,64.240,0.002,0.232,20.5166582,113.8632482,41.23,-0.011,-0.033,-0.039,5.381,16,15,04*57
Datetime#2019-01-24 15:34:42.110#$GPFPD,2037,373138.000,64.283,0.009,0.297,20.5166592,113.8632475,41.07,-0.050,0.113,0.003,5.382,16,15,04*51
Datetime#2019-01-24 15:34:43.110#$GPFPD,2037,373139.000,64.342,0.001,0.322,20.5166605,113.8632469,41.03,-0.040,0.149,0.023,5.379,16,15,04*57
Datetime#2019-01-24 15:34:44.110#$GPFPD,2037,373140.000,64.394,-0.008,0.312,20.5166617,113.8632464,41.05,-0.027,0.127,0.016,5.378,16,15,04*73
Datetime#2019-01-24 15:34:45.610#$GPFPD,2037,373141.000,64.416,-0.003,0.262,20.5166624,113.8632461,41.03,-0.018,0.059,-0.029,5.377,16,15,04*5B
Datetime#2019-01-24 15:34:46.610#$GPFPD,2037,373142.000,64.398,0.023,0.195,20.5166627,113.8632457,40.95,-0.007,-0.021,-0.084,5.380,16,15,04*56
Datetime#2019-01-24 15:34:47.610#$GPFPD,2037,373143.000,64.352,0.064,0.155,20.5166622,113.8632454,40.85,-0.005,-0.072,-0.107,5.381,16,15,04*56
Datetime#2019-01-24 15:34:48.610#$GPFPD,2037,373144.000,64.304,0.098,0.167,20.5166614,113.8632452,40.76,-0.004,-0.066,-0.080,5.381,16,15,04*55
Datetime#2019-01-24 15:34:49.610#$GPFPD,2037,373145.000,64.279,0.102,0.224,20.5166609,113.8632450,40.72,-0.006,-0.014,-0.017,5.380,16,15,04*5B
Datetime#2019-01-24 15:34:51.110#$GPFPD,2037,373147.000,64.337,0.004,0.342,20.5166616,113.8632448,40.83,-0.030,0.103,0.093,5.380,16,15,04*53
Datetime#2019-01-24 15:34:52.110#$GPFPD,2037,373148.000,64.394,-0.055,0.358,20.5166624,113.8632444,40.97,-0.050,0.111,0.087,5.376,16,15,04*76
Datetime#2019-01-24 15:34:53.110#$GPFPD,2037,373149.000,64.432,-0.085,0.328,20.5166633,113.8632440,41.08,-0.058,0.092,0.036,5.375,16,15,04*78
Datetime#2019-01-24 15:34:54.610#$GPFPD,2037,373150.000,64.440,-0.071,0.262,20.5166640,113.8632432,41.11,-0.062,0.056,-0.039,5.378,16,15,04*56
Datetime#2019-01-24 15:34:55.610#$GPFPD,2037,373151.000,64.426,-0.021,0.192,20.5166644,113.8632425,41.04,-0.048,0.018,-0.106,5.379,16,15,04*56
Datetime#2019-01-24 15:34:56.610#$GPFPD,2037,373152.000,64.404,0.042,0.152,20.5166644,113.8632421,40.95,-0.020,-0.005,-0.128,5.381,16,15,04*58
Datetime#2019-01-24 15:34:58.110#$GPFPD,2037,373154.000,64.376,0.096,0.212,20.5166643,113.8632421,40.81,0.011,-0.008,-0.048,5.380,16,15,04*74
Datetime#2019-01-24 15:34:59.110#$GPFPD,2037,373155.000,64.386,0.077,0.281,20.5166643,113.8632422,40.81,-0.009,-0.003,0.006,5.383,16,15,04*77
Datetime#2019-01-24 15:35:00.110#$GPFPD,2037,373156.000,64.401,0.048,0.331,20.5166644,113.8632422,40.85,-0.034,0.003,0.040,5.377,16,15,04*53
Datetime#2019-01-24 15:35:01.110#$GPFPD,2037,373157.000,64.408,0.026,0.342,20.5166645,113.8632417,40.93,-0.052,0.015,0.056,5.377,16,15,04*57
Datetime#2019-01-24 15:35:02.110#$GPFPD,2037,373158.000,64.410,0.009,0.320,20.5166648,113.8632412,40.99,-0.041,0.042,0.059,5.380,16,15,04*5D
Datetime#2019-01-24 15:35:03.110#$GPFPD,2037,373159.000,64.421,-0.014,0.284,20.5166655,113.8632410,41.04,-0.012,0.074,0.053,5.377,16,15,04*7A
Datetime#2019-01-24 15:35:04.110#$GPFPD,2037,373160.000,64.442,-0.045,0.250,20.5166664,113.8632410,41.09,0.004,0.084,0.022,5.377,16,15,04*54
Datetime#2019-01-24 15:35:05.610#$GPFPD,2037,373161.000,64.460,-0.063,0.218,20.5166673,113.8632411,41.09,-0.008,0.066,-0.032,5.377,16,15,04*5B
Datetime#2019-01-24 15:35:06.610#$GPFPD,2037,373162.000,64.465,-0.051,0.190,20.5166679,113.8632409,41.03,-0.041,0.029,-0.085,5.375,16,15,04*5E
Datetime#2019-01-24 15:35:07.610#$GPFPD,2037,373163.000,64.456,-0.003,0.166,20.5166680,113.8632404,40.93,-0.063,-0.014,-0.112,5.378,16,15,04*73
Datetime#2019-01-24 15:35:08.610#$GPFPD,2037,373164.000,64.440,0.065,0.158,20.5166677,113.8632397,40.80,-0.063,-0.033,-0.099,5.380,16,15,04*54
Datetime#2019-01-24 15:35:09.610#$GPFPD,2037,373165.000,64.428,0.119,0.174,20.5166677,113.8632390,40.73,-0.039,-0.010,-0.044,5.378,16,15,04*5D
Datetime#2019-01-24 15:35:11.110#$GPFPD,2037,373167.000,64.443,0.098,0.271,20.5166684,113.8632387,40.78,0.003,0.055,0.077,5.380,16,15,04*7F
Datetime#2019-01-24 15:35:12.110#$GPFPD,2037,373168.000,64.471,0.029,0.318,20.5166692,113.8632390,40.87,0.002,0.063,0.088,5.380,16,15,04*70
Datetime#2019-01-24 15:35:13.110#$GPFPD,2037,373169.000,64.500,-0.041,0.340,20.5166700,113.8632392,40.94,-0.013,0.045,0.056,5.377,16,15,04*70
Datetime#2019-01-24 15:35:14.610#$GPFPD,2037,373170.000,64.519,-0.083,0.327,20.5166705,113.8632392,40.94,-0.030,0.014,-0.002,5.375,16,15,04*51
Datetime#2019-01-24 15:35:15.610#$GPFPD,2037,373171.000,64.521,-0.083,0.285,20.5166707,113.8632390,40.92,-0.043,0.002,-0.052,5.374,16,15,04*53
Datetime#2019-01-24 15:35:16.610#$GPFPD,2037,373172.000,64.519,-0.048,0.237,20.5166710,113.8632385,40.85,-0.053,0.023,-0.080,5.377,16,15,04*5F
Datetime#2019-01-24 15:35:18.110#$GPFPD,2037,373174.000,64.557,0.067,0.192,20.5166722,113.8632377,40.66,-0.052,0.082,-0.064,5.374,16,15,04*7D
Datetime#2019-01-24 15:35:19.110#$GPFPD,2037,373175.000,64.585,0.109,0.185,20.5166730,113.8632373,40.62,-0.044,0.071,-0.029,5.378,16,15,04*71
Datetime#2019-01-24 15:35:20.110#$GPFPD,2037,373176.000,64.597,0.124,0.170,20.5166736,113.8632371,40.60,-0.032,0.032,0.003,5.376,16,15,04*5F
Datetime#2019-01-24 15:35:21.110#$GPFPD,2037,373177.000,64.591,0.112,0.157,20.5166741,113.8632371,40.60,-0.022,-0.004,0.023,5.378,16,15,04*7D
Datetime#2019-01-24 15:35:22.110#$GPFPD,2037,373178.000,64.586,0.073,0.171,20.5166744,113.8632373,40.59,-0.006,-0.010,0.035,5.379,16,15,04*7E
Datetime#2019-01-24 15:35:23.110#$GPFPD,2037,373179.000,64.602,0.011,0.225,20.5166744,113.8632373,40.66,0.015,0.008,0.050,5.377,16,15,04*7C
Datetime#2019-01-24 15:35:24.110#$GPFPD,2037,373180.000,64.645,-0.065,0.308,20.5166749,113.8632379,40.68,0.029,0.046,0.042,5.380,16,15,04*5E
Datetime#2019-01-24 15:35:25.110#$GPFPD,2037,373181.000,64.705,-0.125,0.382,20.5166759,113.8632386,40.65,0.018,0.073,0.002,5.376,16,15,04*58
Datetime#2019-01-24 15:35:26.610#$GPFPD,2037,373182.000,64.761,-0.133,0.408,20.5166769,113.8632386,40.62,-0.026,0.068,-0.058,5.377,16,15,04*56
Datetime#2019-01-24 15:35:27.610#$GPFPD,2037,373183.000,64.794,-0.073,0.375,20.5166777,113.8632383,40.53,-0.068,0.046,-0.111,5.377,16,15,04*57
Datetime#2019-01-24 15:35:29.110#$GPFPD,2037,373185.000,64.791,0.148,0.208,20.5166792,113.8632370,40.24,-0.056,0.035,-0.086,5.375,16,15,04*78
Datetime#2019-01-24 15:35:30.110#$GPFPD,2037,373186.000,64.777,0.209,0.130,20.5166798,113.8632366,40.18,-0.014,0.036,-0.007,5.376,16,15,04*70
Datetime#2019-01-24 15:35:31.110#$GPFPD,2037,373187.000,64.766,0.191,0.088,20.5166804,113.8632368,40.19,0.018,0.045,0.069,5.375,16,15,04*77
Datetime#2019-01-24 15:35:32.110#$GPFPD,2037,373188.000,64.777,0.102,0.094,20.5166811,113.8632373,40.26,0.027,0.061,0.104,5.375,16,15,04*7D
Datetime#2019-01-24 15:35:33.110#$GPFPD,2037,373189.000,64.814,-0.020,0.152,20.5166820,113.8632378,40.35,0.024,0.075,0.090,5.377,16,15,04*52
Datetime#2019-01-24 15:35:34.110#$GPFPD,2037,373190.000,64.870,-0.129,0.241,20.5166830,113.8632382,40.43,0.014,0.075,0.035,5.379,16,15,04*56
Datetime#2019-01-24 15:35:35.610#$GPFPD,2037,373191.000,64.923,-0.182,0.330,20.5166836,113.8632385,40.41,-0.004,0.051,-0.049,5.376,16,15,04*56
Datetime#2019-01-24 15:35:36.610#$GPFPD,2037,373192.000,64.954,-0.156,0.387,20.5166838,113.8632384,40.37,-0.023,0.013,-0.118,5.376,16,15,04*58
Datetime#2019-01-24 15:35:37.610#$GPFPD,2037,373193.000,64.964,-0.058,0.402,20.5166838,113.8632381,40.23,-0.027,-0.008,-0.150,5.377,16,15,04*71
Datetime#2019-01-24 15:35:38.610#$GPFPD,2037,373194.000,64.959,0.069,0.379,20.5166837,113.8632378,40.12,-0.017,-0.005,-0.123,5.379,16,15,04*53
Datetime#2019-01-24 15:35:40.110#$GPFPD,2037,373196.000,64.946,0.207,0.275,20.5166841,113.8632373,40.07,-0.005,0.052,0.033,5.377,16,15,04*59
Datetime#2019-01-24 15:35:41.110#$GPFPD,2037,373197.000,64.947,0.166,0.212,20.5166848,113.8632372,40.18,-0.000,0.074,0.099,5.378,16,15,04*54
Datetime#2019-01-24 15:35:42.110#$GPFPD,2037,373198.000,64.951,0.071,0.146,20.5166857,113.8632373,40.34,-0.002,0.076,0.115,5.376,16,15,04*53
